26;MULTIPOINT((0 2.0), (1 2.4), (2 2.9), (3 3.3), (4 3.7), (5 4.2), (6 4.6), (7 5.0), (8 5.5), (9 5.9), (10 6.3), (11 6.8), (12 7.2), (13 7.6), (14 8.1), (15 8.5), (16 8.9), (17 9.4), (18 9.8), (19 10.2), (20 10.7), (21 11.1), (22 11.5), (23 12.0), (24 12.4), (25 12.8), (26 13.3), (27 13.7), (28 14.1), (29 14.6), (30 15.0), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 30.0), (72 30.2), (73 30.3), (74 30.5), (75 30.7), (76 30.9), (77 31.0), (78 31.2), (79 31.4), (80 31.6), (81 31.7), (82 31.9), (83 32.1), (84 32.2), (85 32.4), (86 32.6), (87 32.8), (88 32.9), (89 33.1), (90 33.3), (91 33.4), (92 33.6), (93 33.8), (94 34.0), (95 34.1), (96 34.3), (97 34.5), (98 34.7), (99 34.8), (100 35.0), (101 20.0), (102 19.8), (103 19.6), (104 19.4), (105 19.2), (106 19.0), (107 18.8), (108 18.7), (109 18.5), (110 18.3), (111 18.1), (112 17.9), (113 17.7), (114 17.5), (115 17.3), (116 17.1), (117 16.9), (118 16.7), (119 16.5), (120 16.3), (121 16.2), (122 16.0), (123 15.8), (124 15.6), (125 15.4), (126 15.2), (127 15.0))
27;MULTIPOINT((0 2.1), (1 2.2), (2 2.3), (3 2.4), (4 2.5), (5 2.6), (6 2.7), (7 2.8), (8 2.9), (9 3.0), (10 3.1), (11 3.2), (12 3.3), (13 3.4), (14 3.5), (15 3.6), (16 3.7), (17 3.8), (18 3.9), (19 4.0), (20 4.1), (21 4.2), (22 4.3), (23 4.4), (24 4.5), (25 4.6), (26 4.7), (27 4.8), (28 4.9), (29 5.0), (30 5.1), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 30.1), (72 30.4), (73 30.8), (74 31.1), (75 31.5), (76 31.8), (77 32.2), (78 32.5), (79 32.9), (80 33.2), (81 33.5), (82 33.9), (83 34.2), (84 34.6), (85 34.9), (86 35.3), (87 35.6), (88 36.0), (89 36.3), (90 36.7), (91 37.0), (92 37.3), (93 37.7), (94 38.0), (95 38.4), (96 38.7), (97 39.1), (98 39.4), (99 39.8), (100 40.1), (101 20.1), (102 20.5), (103 20.9), (104 21.2), (105 21.6), (106 22.0), (107 22.4), (108 22.7), (109 23.1), (110 23.5), (111 23.9), (112 24.2), (113 24.6), (114 25.0), (115 25.4), (116 25.8), (117 26.1), (118 26.5), (119 26.9), (120 27.3), (121 27.6), (122 28.0), (123 28.4), (124 28.8), (125 29.1), (126 29.5), (127 29.9))
28;MULTIPOINT((0 2.2), (1 2.6), (2 3.0), (3 3.5), (4 3.9), (5 4.3), (6 4.7), (7 5.1), (8 5.6), (9 6.0), (10 6.4), (11 6.8), (12 7.2), (13 7.7), (14 8.1), (15 8.5), (16 8.9), (17 9.3), (18 9.8), (19 10.2), (20 10.6), (21 11.0), (22 11.4), (23 11.9), (24 12.3), (25 12.7), (26 13.1), (27 13.5), (28 14.0), (29 14.4), (30 14.8), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 30.2), (72 30.4), (73 30.5), (74 30.7), (75 30.8), (76 31.0), (77 31.2), (78 31.3), (79 31.5), (80 31.6), (81 31.8), (82 31.9), (83 32.1), (84 32.3), (85 32.4), (86 32.6), (87 32.7), (88 32.9), (89 33.1), (90 33.2), (91 33.4), (92 33.5), (93 33.7), (94 33.8), (95 34.0), (96 34.2), (97 34.3), (98 34.5), (99 34.6), (100 34.8), (101 20.2), (102 20.0), (103 19.8), (104 19.6), (105 19.4), (106 19.2), (107 19.0), (108 18.9), (109 18.7), (110 18.5), (111 18.3), (112 18.1), (113 17.9), (114 17.7), (115 17.5), (116 17.3), (117 17.1), (118 16.9), (119 16.7), (120 16.5), (121 16.4), (122 16.2), (123 16.0), (124 15.8), (125 15.6), (126 15.4), (127 15.2))
29;MULTIPOINT((0 2.3), (1 2.4), (2 2.5), (3 2.6), (4 2.7), (5 2.8), (6 2.9), (7 3.0), (8 3.1), (9 3.2), (10 3.3), (11 3.4), (12 3.5), (13 3.6), (14 3.7), (15 3.8), (16 3.9), (17 4.0), (18 4.1), (19 4.2), (20 4.3), (21 4.4), (22 4.5), (23 4.6), (24 4.7), (25 4.8), (26 4.9), (27 5.0), (28 5.1), (29 5.2), (30 5.3), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 30.3), (72 30.5), (73 30.6), (74 30.8), (75 30.9), (76 31.1), (77 31.2), (78 31.4), (79 31.5), (80 31.7), (81 31.8), (82 32.0), (83 32.1), (84 32.3), (85 32.4), (86 32.6), (87 32.7), (88 32.9), (89 33.0), (90 33.2), (91 33.3), (92 33.5), (93 33.6), (94 33.8), (95 33.9), (96 34.1), (97 34.2), (98 34.4), (99 34.5), (100 34.7), (101 20.3), (102 20.7), (103 21.0), (104 21.4), (105 21.7), (106 22.1), (107 22.5), (108 22.8), (109 23.2), (110 23.6), (111 23.9), (112 24.3), (113 24.6), (114 25.0), (115 25.4), (116 25.7), (117 26.1), (118 26.4), (119 26.8), (120 27.2), (121 27.5), (122 27.9), (123 28.3), (124 28.6), (125 29.0), (126 29.3), (127 29.7))
30;MULTIPOINT((0 2.4), (1 2.8), (2 3.2), (3 3.6), (4 4.0), (5 4.4), (6 4.8), (7 5.2), (8 5.7), (9 6.1), (10 6.5), (11 6.9), (12 7.3), (13 7.7), (14 8.1), (15 8.5), (16 8.9), (17 9.3), (18 9.7), (19 10.1), (20 10.5), (21 10.9), (22 11.3), (23 11.8), (24 12.2), (25 12.6), (26 13.0), (27 13.4), (28 13.8), (29 14.2), (30 14.6), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 30.4), (72 30.7), (73 31.1), (74 31.4), (75 31.8), (76 32.1), (77 32.5), (78 32.8), (79 33.2), (80 33.5), (81 33.8), (82 34.2), (83 34.5), (84 34.9), (85 35.2), (86 35.6), (87 35.9), (88 36.3), (89 36.6), (90 37.0), (91 37.3), (92 37.6), (93 38.0), (94 38.3), (95 38.7), (96 39.0), (97 39.4), (98 39.7), (99 40.1), (100 40.4), (101 20.4), (102 20.2), (103 20.0), (104 19.8), (105 19.6), (106 19.4), (107 19.2), (108 19.1), (109 18.9), (110 18.7), (111 18.5), (112 18.3), (113 18.1), (114 17.9), (115 17.7), (116 17.5), (117 17.3), (118 17.1), (119 16.9), (120 16.7), (121 16.6), (122 16.4), (123 16.2), (124 16.0), (125 15.8), (126 15.6), (127 15.4))
31;MULTIPOINT((0 2.5), (1 2.6), (2 2.7), (3 2.8), (4 2.9), (5 3.0), (6 3.1), (7 3.2), (8 3.3), (9 3.4), (10 3.5), (11 3.6), (12 3.7), (13 3.8), (14 3.9), (15 4.0), (16 4.1), (17 4.2), (18 4.3), (19 4.4), (20 4.5), (21 4.6), (22 4.7), (23 4.8), (24 4.9), (25 5.0), (26 5.1), (27 5.2), (28 5.3), (29 5.4), (30 5.5), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 30.5), (72 30.6), (73 30.8), (74 30.9), (75 31.1), (76 31.2), (77 31.3), (78 31.5), (79 31.6), (80 31.7), (81 31.9), (82 32.0), (83 32.2), (84 32.3), (85 32.4), (86 32.6), (87 32.7), (88 32.8), (89 33.0), (90 33.1), (91 33.3), (92 33.4), (93 33.5), (94 33.7), (95 33.8), (96 33.9), (97 34.1), (98 34.2), (99 34.4), (100 34.5), (101 20.5), (102 20.8), (103 21.2), (104 21.5), (105 21.9), (106 22.2), (107 22.6), (108 22.9), (109 23.3), (110 23.6), (111 24.0), (112 24.3), (113 24.7), (114 25.0), (115 25.3), (116 25.7), (117 26.0), (118 26.4), (119 26.7), (120 27.1), (121 27.4), (122 27.8), (123 28.1), (124 28.5), (125 28.8), (126 29.2), (127 29.5))
32;MULTIPOINT((0 2.6), (1 3.0), (2 3.4), (3 3.8), (4 4.2), (5 4.6), (6 5.0), (7 5.4), (8 5.7), (9 6.1), (10 6.5), (11 6.9), (12 7.3), (13 7.7), (14 8.1), (15 8.5), (16 8.9), (17 9.3), (18 9.7), (19 10.1), (20 10.5), (21 10.9), (22 11.3), (23 11.6), (24 12.0), (25 12.4), (26 12.8), (27 13.2), (28 13.6), (29 14.0), (30 14.4), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 30.6), (72 30.7), (73 30.9), (74 31.0), (75 31.1), (76 31.3), (77 31.4), (78 31.5), (79 31.6), (80 31.8), (81 31.9), (82 32.0), (83 32.2), (84 32.3), (85 32.4), (86 32.6), (87 32.7), (88 32.8), (89 33.0), (90 33.1), (91 33.2), (92 33.4), (93 33.5), (94 33.6), (95 33.7), (96 33.9), (97 34.0), (98 34.1), (99 34.3), (100 34.4), (101 20.6), (102 20.4), (103 20.2), (104 20.0), (105 19.8), (106 19.6), (107 19.4), (108 19.3), (109 19.1), (110 18.9), (111 18.7), (112 18.5), (113 18.3), (114 18.1), (115 17.9), (116 17.7), (117 17.5), (118 17.3), (119 17.1), (120 16.9), (121 16.8), (122 16.6), (123 16.4), (124 16.2), (125 16.0), (126 15.8), (127 15.6))
33;MULTIPOINT((0 2.7), (1 2.8), (2 2.9), (3 3.0), (4 3.1), (5 3.2), (6 3.3), (7 3.4), (8 3.5), (9 3.6), (10 3.7), (11 3.8), (12 3.9), (13 4.0), (14 4.1), (15 4.2), (16 4.3), (17 4.4), (18 4.5), (19 4.6), (20 4.7), (21 4.8), (22 4.9), (23 5.0), (24 5.1), (25 5.2), (26 5.3), (27 5.4), (28 5.5), (29 5.6), (30 5.7), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 30.7), (72 31.0), (73 31.4), (74 31.7), (75 32.1), (76 32.4), (77 32.8), (78 33.1), (79 33.5), (80 33.8), (81 34.1), (82 34.5), (83 34.8), (84 35.2), (85 35.5), (86 35.9), (87 36.2), (88 36.6), (89 36.9), (90 37.3), (91 37.6), (92 37.9), (93 38.3), (94 38.6), (95 39.0), (96 39.3), (97 39.7), (98 40.0), (99 40.4), (100 40.7), (101 20.7), (102 21.0), (103 21.4), (104 21.7), (105 22.0), (106 22.4), (107 22.7), (108 23.0), (109 23.3), (110 23.7), (111 24.0), (112 24.3), (113 24.7), (114 25.0), (115 25.3), (116 25.7), (117 26.0), (118 26.3), (119 26.7), (120 27.0), (121 27.3), (122 27.6), (123 28.0), (124 28.3), (125 28.6), (126 29.0), (127 29.3))
34;MULTIPOINT((0 2.8), (1 3.2), (2 3.6), (3 3.9), (4 4.3), (5 4.7), (6 5.1), (7 5.5), (8 5.8), (9 6.2), (10 6.6), (11 7.0), (12 7.4), (13 7.7), (14 8.1), (15 8.5), (16 8.9), (17 9.3), (18 9.6), (19 10.0), (20 10.4), (21 10.8), (22 11.2), (23 11.5), (24 11.9), (25 12.3), (26 12.7), (27 13.1), (28 13.4), (29 13.8), (30 14.2), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 30.8), (72 30.9), (73 31.0), (74 31.2), (75 31.3), (76 31.4), (77 31.5), (78 31.6), (79 31.7), (80 31.9), (81 32.0), (82 32.1), (83 32.2), (84 32.3), (85 32.4), (86 32.6), (87 32.7), (88 32.8), (89 32.9), (90 33.0), (91 33.1), (92 33.3), (93 33.4), (94 33.5), (95 33.6), (96 33.7), (97 33.8), (98 34.0), (99 34.1), (100 34.2), (101 20.8), (102 20.6), (103 20.4), (104 20.2), (105 20.0), (106 19.8), (107 19.6), (108 19.5), (109 19.3), (110 19.1), (111 18.9), (112 18.7), (113 18.5), (114 18.3), (115 18.1), (116 17.9), (117 17.7), (118 17.5), (119 17.3), (120 17.1), (121 17.0), (122 16.8), (123 16.6), (124 16.4), (125 16.2), (126 16.0), (127 15.8))
35;MULTIPOINT((0 2.9), (1 3.0), (2 3.1), (3 3.2), (4 3.3), (5 3.4), (6 3.5), (7 3.6), (8 3.7), (9 3.8), (10 3.9), (11 4.0), (12 4.1), (13 4.2), (14 4.3), (15 4.4), (16 4.5), (17 4.6), (18 4.7), (19 4.8), (20 4.9), (21 5.0), (22 5.1), (23 5.2), (24 5.3), (25 5.4), (26 5.5), (27 5.6), (28 5.7), (29 5.8), (30 5.9), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 30.9), (72 31.0), (73 31.1), (74 31.2), (75 31.3), (76 31.5), (77 31.6), (78 31.7), (79 31.8), (80 31.9), (81 32.0), (82 32.1), (83 32.2), (84 32.3), (85 32.4), (86 32.6), (87 32.7), (88 32.8), (89 32.9), (90 33.0), (91 33.1), (92 33.2), (93 33.3), (94 33.4), (95 33.5), (96 33.7), (97 33.8), (98 33.9), (99 34.0), (100 34.1), (101 20.9), (102 21.2), (103 21.5), (104 21.8), (105 22.2), (106 22.5), (107 22.8), (108 23.1), (109 23.4), (110 23.7), (111 24.1), (112 24.4), (113 24.7), (114 25.0), (115 25.3), (116 25.6), (117 25.9), (118 26.3), (119 26.6), (120 26.9), (121 27.2), (122 27.5), (123 27.8), (124 28.2), (125 28.5), (126 28.8), (127 29.1))
36;MULTIPOINT((0 3.0), (1 3.4), (2 3.7), (3 4.1), (4 4.5), (5 4.8), (6 5.2), (7 5.6), (8 5.9), (9 6.3), (10 6.7), (11 7.0), (12 7.4), (13 7.8), (14 8.1), (15 8.5), (16 8.9), (17 9.2), (18 9.6), (19 10.0), (20 10.3), (21 10.7), (22 11.1), (23 11.4), (24 11.8), (25 12.2), (26 12.5), (27 12.9), (28 13.3), (29 13.6), (30 14.0), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 31.0), (72 31.3), (73 31.7), (74 32.0), (75 32.4), (76 32.7), (77 33.1), (78 33.4), (79 33.8), (80 34.1), (81 34.4), (82 34.8), (83 35.1), (84 35.5), (85 35.8), (86 36.2), (87 36.5), (88 36.9), (89 37.2), (90 37.6), (91 37.9), (92 38.2), (93 38.6), (94 38.9), (95 39.3), (96 39.6), (97 40.0), (98 40.3), (99 40.7), (100 41.0), (101 21.0), (102 20.8), (103 20.6), (104 20.4), (105 20.2), (106 20.0), (107 19.8), (108 19.7), (109 19.5), (110 19.3), (111 19.1), (112 18.9), (113 18.7), (114 18.5), (115 18.3), (116 18.1), (117 17.9), (118 17.7), (119 17.5), (120 17.3), (121 17.2), (122 17.0), (123 16.8), (124 16.6), (125 16.4), (126 16.2), (127 16.0))
37;MULTIPOINT((0 3.1), (1 3.2), (2 3.3), (3 3.4), (4 3.5), (5 3.6), (6 3.7), (7 3.8), (8 3.9), (9 4.0), (10 4.1), (11 4.2), (12 4.3), (13 4.4), (14 4.5), (15 4.6), (16 4.7), (17 4.8), (18 4.9), (19 5.0), (20 5.1), (21 5.2), (22 5.3), (23 5.4), (24 5.5), (25 5.6), (26 5.7), (27 5.8), (28 5.9), (29 6.0), (30 6.1), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 31.1), (72 31.2), (73 31.3), (74 31.4), (75 31.5), (76 31.6), (77 31.7), (78 31.8), (79 31.9), (80 32.0), (81 32.1), (82 32.2), (83 32.3), (84 32.4), (85 32.5), (86 32.5), (87 32.6), (88 32.7), (89 32.8), (90 32.9), (91 33.0), (92 33.1), (93 33.2), (94 33.3), (95 33.4), (96 33.5), (97 33.6), (98 33.7), (99 33.8), (100 33.9), (101 21.1), (102 21.4), (103 21.7), (104 22.0), (105 22.3), (106 22.6), (107 22.9), (108 23.2), (109 23.5), (110 23.8), (111 24.1), (112 24.4), (113 24.7), (114 25.0), (115 25.3), (116 25.6), (117 25.9), (118 26.2), (119 26.5), (120 26.8), (121 27.1), (122 27.4), (123 27.7), (124 28.0), (125 28.3), (126 28.6), (127 28.9))
38;MULTIPOINT((0 3.2), (1 3.6), (2 3.9), (3 4.3), (4 4.6), (5 5.0), (6 5.3), (7 5.7), (8 6.0), (9 6.4), (10 6.7), (11 7.1), (12 7.4), (13 7.8), (14 8.1), (15 8.5), (16 8.9), (17 9.2), (18 9.6), (19 9.9), (20 10.3), (21 10.6), (22 11.0), (23 11.3), (24 11.7), (25 12.0), (26 12.4), (27 12.7), (28 13.1), (29 13.4), (30 13.8), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 31.2), (72 31.3), (73 31.4), (74 31.5), (75 31.6), (76 31.6), (77 31.7), (78 31.8), (79 31.9), (80 32.0), (81 32.1), (82 32.2), (83 32.3), (84 32.4), (85 32.5), (86 32.5), (87 32.6), (88 32.7), (89 32.8), (90 32.9), (91 33.0), (92 33.1), (93 33.2), (94 33.3), (95 33.4), (96 33.4), (97 33.5), (98 33.6), (99 33.7), (100 33.8), (101 21.2), (102 21.0), (103 20.8), (104 20.6), (105 20.4), (106 20.2), (107 20.0), (108 19.9), (109 19.7), (110 19.5), (111 19.3), (112 19.1), (113 18.9), (114 18.7), (115 18.5), (116 18.3), (117 18.1), (118 17.9), (119 17.7), (120 17.5), (121 17.4), (122 17.2), (123 17.0), (124 16.8), (125 16.6), (126 16.4), (127 16.2))
39;MULTIPOINT((0 3.3), (1 3.4), (2 3.5), (3 3.6), (4 3.7), (5 3.8), (6 3.9), (7 4.0), (8 4.1), (9 4.2), (10 4.3), (11 4.4), (12 4.5), (13 4.6), (14 4.7), (15 4.8), (16 4.9), (17 5.0), (18 5.1), (19 5.2), (20 5.3), (21 5.4), (22 5.5), (23 5.6), (24 5.7), (25 5.8), (26 5.9), (27 6.0), (28 6.1), (29 6.2), (30 6.3), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 31.3), (72 31.6), (73 32.0), (74 32.3), (75 32.7), (76 33.0), (77 33.4), (78 33.7), (79 34.1), (80 34.4), (81 34.7), (82 35.1), (83 35.4), (84 35.8), (85 36.1), (86 36.5), (87 36.8), (88 37.2), (89 37.5), (90 37.9), (91 38.2), (92 38.5), (93 38.9), (94 39.2), (95 39.6), (96 39.9), (97 40.3), (98 40.6), (99 41.0), (100 41.3), (101 21.3), (102 21.6), (103 21.9), (104 22.2), (105 22.4), (106 22.7), (107 23.0), (108 23.3), (109 23.6), (110 23.9), (111 24.1), (112 24.4), (113 24.7), (114 25.0), (115 25.3), (116 25.6), (117 25.9), (118 26.1), (119 26.4), (120 26.7), (121 27.0), (122 27.3), (123 27.6), (124 27.8), (125 28.1), (126 28.4), (127 28.7))
40;MULTIPOINT((0 3.4), (1 3.7), (2 4.1), (3 4.4), (4 4.8), (5 5.1), (6 5.4), (7 5.8), (8 6.1), (9 6.5), (10 6.8), (11 7.1), (12 7.5), (13 7.8), (14 8.2), (15 8.5), (16 8.8), (17 9.2), (18 9.5), (19 9.9), (20 10.2), (21 10.5), (22 10.9), (23 11.2), (24 11.6), (25 11.9), (26 12.2), (27 12.6), (28 12.9), (29 13.3), (30 13.6), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 31.4), (72 31.5), (73 31.6), (74 31.6), (75 31.7), (76 31.8), (77 31.9), (78 31.9), (79 32.0), (80 32.1), (81 32.2), (82 32.2), (83 32.3), (84 32.4), (85 32.5), (86 32.5), (87 32.6), (88 32.7), (89 32.8), (90 32.8), (91 32.9), (92 33.0), (93 33.1), (94 33.1), (95 33.2), (96 33.3), (97 33.4), (98 33.4), (99 33.5), (100 33.6), (101 21.4), (102 21.2), (103 21.0), (104 20.8), (105 20.6), (106 20.4), (107 20.2), (108 20.1), (109 19.9), (110 19.7), (111 19.5), (112 19.3), (113 19.1), (114 18.9), (115 18.7), (116 18.5), (117 18.3), (118 18.1), (119 17.9), (120 17.7), (121 17.6), (122 17.4), (123 17.2), (124 17.0), (125 16.8), (126 16.6), (127 16.4))
